광고 소재 이름,광고 소재 ID,광고 그룹 이름,광고 그룹 ID,캠페인 이름,캠페인 ID,기간,총비용,시작일,종료일,노출수,클릭수,구매완료 수,구매완료 전환매출액
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 3,33983104,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.13.,5540,2026.03.09.,2026.03.15.,3405,19,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 3,33983104,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.12.,3819,2026.03.09.,2026.03.15.,3088,14,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 3,33983104,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.11.,2746,2026.03.09.,2026.03.15.,2061,8,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 3,33983104,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.10.,3824,2026.03.09.,2026.03.15.,2439,11,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 3,33983104,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.09.,2244,2026.03.09.,2026.03.15.,1605,8,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 2,33983101,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.15.,252,2026.03.09.,2026.03.15.,185,1,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 2,33983101,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.14.,0,2026.03.09.,2026.03.15.,321,0,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 2,33983101,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.13.,1031,2026.03.09.,2026.03.15.,280,2,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 2,33983101,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.12.,0,2026.03.09.,2026.03.15.,391,0,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 2,33983101,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.11.,0,2026.03.09.,2026.03.15.,454,0,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 2,33983101,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.10.,952,2026.03.09.,2026.03.15.,1063,3,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 2,33983101,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.09.,1270,2026.03.09.,2026.03.15.,442,3,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 1,33983099,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.25.,0,2026.03.09.,2026.03.15.,0,0,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 1,33983099,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.19.,0,2026.03.09.,2026.03.15.,0,0,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 1,33983099,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.15.,7714,2026.03.09.,2026.03.15.,12681,17,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 1,33983099,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.14.,2759,2026.03.09.,2026.03.15.,12850,8,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 1,33983099,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.13.,10192,2026.03.09.,2026.03.15.,8967,15,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 1,33983099,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.12.,8925,2026.03.09.,2026.03.15.,11137,18,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 1,33983099,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.11.,9470,2026.03.09.,2026.03.15.,15006,18,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 1,33983099,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.10.,12774,2026.03.09.,2026.03.15.,14564,26,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_2 1,33983099,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.09.,2176,2026.03.09.,2026.03.15.,5124,3,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 3,33983083,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.15.,3342,2026.03.09.,2026.03.15.,2577,10,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 3,33983083,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.14.,5166,2026.03.09.,2026.03.15.,3247,19,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 3,33983083,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.13.,3540,2026.03.09.,2026.03.15.,1247,9,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 3,33983083,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.12.,803,2026.03.09.,2026.03.15.,486,2,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 3,33983083,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.11.,402,2026.03.09.,2026.03.15.,308,1,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 3,33983083,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.10.,0,2026.03.09.,2026.03.15.,964,0,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 3,33983083,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.09.,1842,2026.03.09.,2026.03.15.,1139,5,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 2,33983081,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.15.,206,2026.03.09.,2026.03.15.,227,1,1,331230
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 2,33983081,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.14.,287,2026.03.09.,2026.03.15.,347,1,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 2,33983081,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.13.,310,2026.03.09.,2026.03.15.,457,1,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 2,33983081,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.12.,621,2026.03.09.,2026.03.15.,572,2,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 2,33983081,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.11.,850,2026.03.09.,2026.03.15.,402,2,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 2,33983081,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.10.,666,2026.03.09.,2026.03.15.,340,2,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 2,33983081,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.09.,685,2026.03.09.,2026.03.15.,809,2,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 1,33983079,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.15.,12312,2026.03.09.,2026.03.15.,23805,26,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 1,33983079,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.14.,14248,2026.03.09.,2026.03.15.,26029,44,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 1,33983079,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.13.,11684,2026.03.09.,2026.03.15.,12029,19,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 1,33983079,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.12.,9624,2026.03.09.,2026.03.15.,18145,21,2,1307120
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 1,33983079,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.11.,18924,2026.03.09.,2026.03.15.,25785,39,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 1,33983079,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.10.,13279,2026.03.09.,2026.03.15.,19062,28,0,0
260309-15_가전&가구메가위크_트래픽_고객여정+알림받기타겟_스마트채널_할인_1 1,33983079,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4096810,P_GFA_스토어_DA_트래픽,1189388,2026.03.09.,15113,2026.03.09.,2026.03.15.,18590,26,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 3,33983033,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.15.,1949,2026.03.09.,2026.03.15.,1415,6,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 3,33983033,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.14.,320,2026.03.09.,2026.03.15.,468,1,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 3,33983033,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.13.,1171,2026.03.09.,2026.03.15.,1662,3,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 3,33983033,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.12.,0,2026.03.09.,2026.03.15.,165,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 3,33983033,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.11.,320,2026.03.09.,2026.03.15.,126,1,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 3,33983033,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.10.,0,2026.03.09.,2026.03.15.,438,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 3,33983033,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.09.,0,2026.03.09.,2026.03.15.,951,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 2,33983031,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.15.,0,2026.03.09.,2026.03.15.,104,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 2,33983031,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.14.,0,2026.03.09.,2026.03.15.,200,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 2,33983031,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.13.,413,2026.03.09.,2026.03.15.,871,1,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 2,33983031,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.12.,373,2026.03.09.,2026.03.15.,1015,1,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 2,33983031,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.11.,748,2026.03.09.,2026.03.15.,144,2,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 2,33983031,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.10.,285,2026.03.09.,2026.03.15.,330,1,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 2,33983031,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.09.,0,2026.03.09.,2026.03.15.,574,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 1,33983029,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.15.,6553,2026.03.09.,2026.03.15.,10899,17,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 1,33983029,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.14.,3845,2026.03.09.,2026.03.15.,8973,12,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 1,33983029,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.13.,1970,2026.03.09.,2026.03.15.,3906,4,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 1,33983029,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.12.,986,2026.03.09.,2026.03.15.,7080,3,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 1,33983029,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.11.,1710,2026.03.09.,2026.03.15.,1910,4,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 1,33983029,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.10.,4057,2026.03.09.,2026.03.15.,11936,11,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_2 1,33983029,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.09.,20434,2026.03.09.,2026.03.15.,55795,50,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 3,33983015,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.15.,0,2026.03.09.,2026.03.15.,131,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 3,33983015,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.14.,0,2026.03.09.,2026.03.15.,314,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 3,33983015,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.13.,227,2026.03.09.,2026.03.15.,1039,1,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 3,33983015,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.12.,0,2026.03.09.,2026.03.15.,657,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 3,33983015,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.11.,0,2026.03.09.,2026.03.15.,837,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 3,33983015,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.10.,1669,2026.03.09.,2026.03.15.,2527,5,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 3,33983015,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.09.,1160,2026.03.09.,2026.03.15.,2156,5,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 2,33983013,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.15.,0,2026.03.09.,2026.03.15.,22,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 2,33983013,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.14.,0,2026.03.09.,2026.03.15.,63,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 2,33983013,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.13.,0,2026.03.09.,2026.03.15.,166,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 2,33983013,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.12.,0,2026.03.09.,2026.03.15.,123,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 2,33983013,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.11.,0,2026.03.09.,2026.03.15.,94,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 2,33983013,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.10.,0,2026.03.09.,2026.03.15.,325,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 2,33983013,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.09.,0,2026.03.09.,2026.03.15.,581,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 1,33983011,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.15.,0,2026.03.09.,2026.03.15.,778,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 1,33983011,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.14.,667,2026.03.09.,2026.03.15.,2601,2,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 1,33983011,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.13.,384,2026.03.09.,2026.03.15.,2183,1,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 1,33983011,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.12.,1081,2026.03.09.,2026.03.15.,3234,3,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 1,33983011,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.11.,0,2026.03.09.,2026.03.15.,1391,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 1,33983011,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.10.,1401,2026.03.09.,2026.03.15.,2981,4,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_USP_1 1,33983011,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.09.,4494,2026.03.09.,2026.03.15.,16637,11,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_할인_3 3,33982881,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.15.,337,2026.03.09.,2026.03.15.,1069,1,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_할인_3 3,33982881,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.14.,2539,2026.03.09.,2026.03.15.,2584,7,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_할인_3 3,33982881,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.13.,1327,2026.03.09.,2026.03.15.,1035,3,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_할인_3 3,33982881,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.12.,0,2026.03.09.,2026.03.15.,487,0,0,0
260309-15_가전&가구메가위크_트래픽_맞춤타겟_스마트채널_할인_3 3,33982881,P_260309-15_스토어_가전&가구메가위크_GFA_스마트채널_트래픽_맞춤타겟,4096799,P_GFA_스토어_DA_트래픽,1189388,2026.03.11.,357,2026.03.09.,2026.03.15.,294,1,0,0
